,sku,description,url,price,UPC,keyword
108,150438      1m,"Carnival King 6"" x 3/4"" x 6 1/2"" Large Foil Hamburger / Sandwich Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-6-x-3-4-x-6-1-2-large-foil-hamburger-sandwich-bag-case/150438%20%20%20%20%20%201M.html,From $40.28/Case,,disposable-food-packaging-supplies
109,43315pea,"Choice 15"" x 700' 40# Pink / Peach Butcher Paper Roll",https://www.webstaurantstore.com/15-x-700-40-peach-treated-butcher-paper-roll/43315PEA.html,From $12.94/Each,good,disposable-food-packaging-supplies
110,433w4bg,Duro 4 lb. White Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-4-lb-white-paper-bag-bundle/433W4BG.html,From $10.56/Bundle,036863250078,disposable-food-packaging-supplies
111,433b1200130,"Senior 13"" x 7"" x 17"" Natural Kraft Shopping Bag with Handles - 250/Bundle",https://www.webstaurantstore.com/natural-kraft-senior-shopping-bag-with-handles-13-x-7-x-17-bundle/433B1200130.html,From $54.20/Bundle,,disposable-food-packaging-supplies
112,500bb1g,Choice 1 Gallon Beverage Take Out Bag - 25/Case,https://www.webstaurantstore.com/choice-1-gallon-beverage-take-out-bag-case/500BB1G.html,From $29.90/Case,,disposable-food-packaging-supplies
113,130d55uf,"5 1/2"" x 5 1/2"" Unprinted Plastic Deli Saddle Bag with Flip Top - 2000/Case",https://www.webstaurantstore.com/5-1-2-x-5-1-2-unprinted-plastic-deli-saddle-bag-with-flip-top-case/130D55UF.html,From $8.00/Case,,disposable-food-packaging-supplies
114,15091220    1m,"Choice 7"" x 6 1/2"" Pretzel Bag - 1000/Case",https://www.webstaurantstore.com/choice-7-x-6-1-2-pretzel-bag-case/15091220%20%20%20%201M.html,From $21.20/Case,608254035054,disposable-food-packaging-supplies
115,245cb7pln,"Choice 7"" x 7"" x 2"" Kraft Corrugated Plain Pizza Box - 50/Case",https://www.webstaurantstore.com/7-x-7-x-2-kraft-corrugated-plain-pizza-bakery-box-case/245CB7PLN.html,$9.99/Case,,disposable-food-packaging-supplies
116,245025,Baker's Mark 1/4 lb. White 1-Piece Auto-Popup Candy Box - 250/Case,https://www.webstaurantstore.com/bakers-mark-1-4-lb-white-1-piece-auto-popup-candy-box-case/245025.html,From $27.29/Case,,disposable-food-packaging-supplies
117,999401,"Choice 12"" x 12"" Green Check Deli Sandwich Wrap Paper - 1000/Pack",https://www.webstaurantstore.com/choice-12-x-12-green-check-deli-sandwich-wrap-paper-pack/999401.html,$16.99/Pack,10608254034931,disposable-food-packaging-supplies
118,150xlffbagkr,"Carnival King 6"" x 3/4"" x 6 1/2"" Kraft Customizable Sandwich / Extra Large French Fry Bag - 2000/Case",https://www.webstaurantstore.com/carnival-king-6-x-3-4-x-6-1-2-extra-large-kraft-sandwich-french-fry-bag-case/150XLFFBAGKR.html,From $26.13/Case,,disposable-food-packaging-supplies
119,150dwc6     1000,"Baker's Mark 6"" Round Dry Wax Parchment Pan Liner - 1000/Case",https://www.webstaurantstore.com/6-round-dry-wax-parchment-pan-liner-case/150DWC6%20%20%20%20%201000.html,From $9.90/Case,033814615016,disposable-food-packaging-supplies
120,150dwc8     1000,"Baker's Mark 8"" Round Dry Wax Parchment Pan Liner - 1000/Case",https://www.webstaurantstore.com/8-round-dry-wax-parchment-pan-liner-case/150DWC8%20%20%20%20%201000.html,From $14.08/Case,033814615108,disposable-food-packaging-supplies
121,1503600,"Choice 6 1/2"" x 2"" x 8 1/2"" Kraft Grease-Resistant Window Cookie / Bakery Bag - 500/Case",https://www.webstaurantstore.com/choice-6-1-2-x-2-x-8-1-2-kraft-grease-resistant-window-cookie-bakery-bag-case/1503600.html,From $31.87/Case,,disposable-food-packaging-supplies
122,999ck1515rd,"Choice 15"" x 15"" Red Check Deli Sandwich Wrap Paper - 1000/Pack",https://www.webstaurantstore.com/choice-15-x-15-red-check-deli-sandwich-wrap-paper-pack/999CK1515RD.html,$30.99/Pack,10608254035167,disposable-food-packaging-supplies
123,433w8510,"Trim 8"" x 4 1/2"" x 10 1/4"" White Paper Shopping Bag with Handles - 250/Bundle",https://www.webstaurantstore.com/trim-8-x-4-1-2-x-10-1-4-white-paper-shopping-bag-with-handles-bundle/433W8510.html,From $51.60/Bundle,079594845984,disposable-food-packaging-supplies
124,999w45,"Choice 10 3/4"" x 14"" Insulated Foil Sandwich Wrap Sheets - 500/Pack",https://www.webstaurantstore.com/choice-10-3-4-x-14-insulated-foil-sandwich-wrap-sheets-pack/999W45.html,$17.49/Pack,,disposable-food-packaging-supplies
125,245cpb10wht print,"Choice 10"" x 10"" x 2"" White Corrugated Pizza Box - 50/Case",https://www.webstaurantstore.com/10-x-10-x-1-7-8-white-corrugated-pizza-box-case/245CPB10WHT%20PRINT.html,$13.99/Case,400011989606,disposable-food-packaging-supplies
126,150455      1m,"Carnival King 3 1/2"" x 1 1/2"" x 9"" Printed Foil Hot Dog Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-3-1-2-x-1-1-2-x-9-printed-foil-hot-dog-bag-case/150455%20%20%20%20%20%201M.html,From $42.84/Case,787074002474,disposable-food-packaging-supplies
127,130d55cf,"5 1/2"" x 5 1/2 ""Cookie"" Printed Plastic Deli Saddle Bag with Flip Top - 2000/Case",https://www.webstaurantstore.com/5-1-2-x-5-1-2-cookie-printed-plastic-deli-saddle-bag-with-flip-top-case/130D55CF.html,From $9.26/Case,,disposable-food-packaging-supplies
128,433b4bg,Duro 4 lb. Brown Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-4-lb-brown-paper-bag-bundle/433B4BG.html,From $9.90/Bundle,good,disposable-food-packaging-supplies
129,43318trbu,"Choice 18"" x 700' 40# Premium White True Butcher Paper Roll",https://www.webstaurantstore.com/18-x-700-40-premium-white-true-butcher-paper-roll/43318TRBU.html,From $17.79/Each,better,disposable-food-packaging-supplies
130,999ck1515bk,"Choice 15"" x 15"" Black Check Deli Sandwich Wrap Paper - 1000/Pack",https://www.webstaurantstore.com/choice-15-x-15-black-check-deli-sandwich-wrap-paper-pack/999CK1515BK.html,$30.99/Pack,10608254035150,disposable-food-packaging-supplies
131,150xlffbagp,"Carnival King 6"" x 3/4"" x 6 1/2"" Extra Large Printed French Fry Bag - 2000/Case",https://www.webstaurantstore.com/carnival-king-6-x-3-4-x-6-1-2-extra-large-printed-french-fry-bag-case/150XLFFBAGP.html,From $25.95/Case,,disposable-food-packaging-supplies
132,9993003542,"Choice 7"" x 7"" Natural Kraft Basket Liner / Deli Wrap / Double Open Bag - 500/Pack",https://www.webstaurantstore.com/choice-7-x-7-natural-kraft-basket-liner-deli-wrap-double-open-bag-pack/9993003542.html,$12.49/Pack,10608254035426,disposable-food-packaging-supplies
133,433b8bg,Duro 8 lb. Brown Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-8-lb-brown-paper-bag-bundle/433B8BG.html,From $15.28/Bundle,good,disposable-food-packaging-supplies
134,433b12bg,Duro 12 lb. Brown Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-12-lb-brown-paper-bag-bundle/433B12BG.html,From $19.58/Bundle,079594809597,disposable-food-packaging-supplies
135,245cb16pln,"Choice 16"" x 16"" x 2"" Kraft Corrugated Plain Pizza Box - 50/Case",https://www.webstaurantstore.com/16-x-16-x-2-kraft-corrugated-plain-pizza-bakery-box-case/245CB16PLN.html,$18.99/Case,,disposable-food-packaging-supplies
136,150dwc10    1000,"Baker's Mark 10"" Round Dry Wax Parchment Pan Liner - 1000/Case",https://www.webstaurantstore.com/bakers-mark-10-round-dry-wax-parchment-pan-liner-case/150DWC10%20%20%20%201000.html,From $19.27/Case,good,disposable-food-packaging-supplies
137,1503524,"Carnival King 3 1/2"" x 1 1/2"" x 9"" Printed Paper Hot Dog Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-3-1-2-x-1-1-2-x-9-printed-paper-hot-dog-bag-case/1503524.html,From $14.64/Case,,disposable-food-packaging-supplies
138,245cpb12wht print,"Choice 12"" x 12"" x 2"" White Corrugated Pizza Box - 50/Case",https://www.webstaurantstore.com/12-x-12-x-1-7-8-white-corrugated-pizza-box-case/245CPB12WHT%20PRINT.html,$16.49/Case,400011990015,disposable-food-packaging-supplies
139,999400,"Choice 12"" x 12"" Blue Check Deli Sandwich Wrap Paper - 1000/Pack",https://www.webstaurantstore.com/choice-12-x-12-blue-check-deli-sandwich-wrap-paper-pack/999400.html,$16.99/Pack,10608254034924,disposable-food-packaging-supplies
140,150lffbagkr,"Carnival King 5 1/2"" x 4 1/2"" Large Kraft French Fry Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-5-1-2-x-4-1-2-large-kraft-french-fry-bag-case/150LFFBAGKR.html,From $20.32/Case,,disposable-food-packaging-supplies
141,245cpb16wht print,"Choice 16"" x 16"" x 2"" White Corrugated Pizza Box - 50/Case",https://www.webstaurantstore.com/16-x-16-x-1-3-4-white-corrugated-pizza-box-case/245CPB16WHT%20PRINT.html,$19.99/Case,675687141058,disposable-food-packaging-supplies
142,99918x25ns,"Choice 18"" x 25' Non-Stick Aluminum Foil Roll",https://www.webstaurantstore.com/choice-18-x-25-non-stick-aluminum-foil/99918X25NS.html,$2.99/Each,,disposable-food-packaging-supplies
143,150dwc9     1000,"Baker's Mark 9"" Round Dry Wax Parchment Pan Liner - 1000/Case",https://www.webstaurantstore.com/9-round-dry-wax-parchment-pan-liner-case/150DWC9%20%20%20%20%201000.html,From $15.75/Case,033814615153,disposable-food-packaging-supplies
144,150lffbagp,"Carnival King 5 1/2"" x 4 1/2"" Large Printed French Fry Bag - 2000/Case",https://www.webstaurantstore.com/carnival-king-5-1-2-x-4-1-2-large-printed-french-fry-bag-case/150LFFBAGP.html,From $19.56/Case,,disposable-food-packaging-supplies
145,1503003529,"Choice 7"" x 6 1/2"" Black Check Wire Cone Basket Liner / Deli Wrap / Double Open Bag - 2000/Case",https://www.webstaurantstore.com/choice-7-x-6-1-2-black-check-wire-cone-basket-liner-deli-wrap-double-open-bag-case/1503003529.html,From $36.26/Case,10608254035297,disposable-food-packaging-supplies
146,245cb18     white,"Choice 18"" x 18"" x 2"" White Corrugated Plain Pizza Box - 50/Bundle",https://www.webstaurantstore.com/choice-18-x-18-x-2-white-corrugated-plain-pizza-bakery-box-bundle/245CB18%20%20%20%20%20WHITE.html,$27.49/Bundle,,disposable-food-packaging-supplies
147,1503003533,"Choice 9"" x 10"" Natural Kraft Artisan Print Wire Cone Basket Liner / Deli Wrap / Double Open Bag - 1000/Case",https://www.webstaurantstore.com/choice-9-x-10-natural-kraft-artisan-print-wire-cone-basket-liner-deli-wrap-double-open-bag-case/1503003533.html,From $36.25/Case,10608254035334,disposable-food-packaging-supplies
148,433w10513,"Small 10"" x 5"" x 13"" White Paper Shopping Bag with Handles - 250/Bundle",https://www.webstaurantstore.com/white-paper-shopping-bag-with-handles-10-x-5-x-13-bundle/433W10513.html,From $55.36/Bundle,079594846417,disposable-food-packaging-supplies
149,1503500,"Carnival King 3 3/4"" x 5"" Hash Brown / Hot Food Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-3-3-4-x-5-hash-brown-hot-food-bag-case/1503500.html,From $24.29/Case,,disposable-food-packaging-supplies
150,245cpb1712whprint,"Choice 17"" x 12"" Corrugated Pizza Box - 50/Case",https://www.webstaurantstore.com/17-x-12-corrugated-pizza-box-case/245CPB1712WHPRINT.html,$19.99/Case,,disposable-food-packaging-supplies
151,433w6bg,Duro 6 lb. White Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-6-lb-white-paper-bag-bundle/433W6BG.html,From $16.63/Bundle,601469002293,disposable-food-packaging-supplies
152,245cpb18    print,"Choice 18"" x 18"" x 2"" Kraft Corrugated Pizza Box - 50/Case",https://www.webstaurantstore.com/18-x-18-x-1-3-4-kraft-corrugated-pizza-box-case/245CPB18%20%20%20%20PRINT.html,$26.49/Case,,disposable-food-packaging-supplies
153,999402,"Choice 16"" x 12"" Newspaper Print Deli Sandwich Wrap Paper - 500/Pack",https://www.webstaurantstore.com/choice-16-x-12-newspaper-print-deli-sandwich-wrap-paper-pack/999402.html,$29.99/Pack,,disposable-food-packaging-supplies
154,1503598,"Choice 5"" x 2"" x 7 3/4"" Kraft Grease-Resistant Window Cookie / Bakery Bag - 500/Case",https://www.webstaurantstore.com/choice-5-x-2-x-7-3-4-kraft-grease-resistant-window-cookie-bakery-bag-case/1503598.html,From $28.05/Case,,disposable-food-packaging-supplies
155,150dwc7     1000,"Baker's Mark 7"" Round Dry Wax Parchment Pan Liner - 1000/Case",https://www.webstaurantstore.com/7-round-dry-wax-parchment-pan-liner-case/150DWC7%20%20%20%20%201000.html,From $12.10/Case,033814615054,disposable-food-packaging-supplies
156,433w8bg,Duro 8 lb. White Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-8-lb-white-paper-bag-bundle/433W8BG.html,From $16.28/Bundle,601469002385,disposable-food-packaging-supplies
157,1503003528,"Choice 7"" x 6 1/2"" Red Check Wire Cone Basket Liner / Deli Wrap / Double Open Bag - 2000/Case",https://www.webstaurantstore.com/choice-7-x-6-1-2-red-check-wire-cone-basket-liner-deli-wrap-double-open-bag-case/1503003528.html,From $36.26/Case,10608254035280,disposable-food-packaging-supplies
158,433b6bg,Duro 6 lb. Brown Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-6-lb-brown-paper-bag-bundle/433B6BG.html,From $14.20/Bundle,good,disposable-food-packaging-supplies
159,245cb18pln,"Choice 18"" x 18"" x 2"" Kraft Corrugated Plain Pizza Box - 50/Case",https://www.webstaurantstore.com/18-x-18-x-2-kraft-corrugated-plain-pizza-bakery-box-case/245CB18PLN.html,$21.99/Case,,disposable-food-packaging-supplies
160,1503003534  kit,"Choice 7"" x 6 1/2"" White Wire Cone Basket Liner / Deli Wrap / Double Open Bag - 2000/Case",https://www.webstaurantstore.com/choice-7-x-6-1-2-white-wire-cone-basket-liner-deli-wrap-double-open-bag-case/1503003534%20%20KIT.html,From $31.61/Case,608254035054,disposable-food-packaging-supplies
161,1503584,"Choice 12"" x 12"" Kraft Newspaper Print Deli Sandwich Wrap Paper - 1000/Case",https://www.webstaurantstore.com/choice-12-x-12-kraft-newspaper-print-deli-sandwich-wrap-paper-case/1503584.html,$43.99/Case,,disposable-food-packaging-supplies
162,245cpb20wht print,"Choice 20"" x 20"" x 2"" White Corrugated Pizza Box - 25/Case",https://www.webstaurantstore.com/20-x-20-x-1-7-8-white-corrugated-pizza-box-case/245CPB20WHT%20PRINT.html,$16.99/Case,,disposable-food-packaging-supplies
163,712sw1218,San Jamar SW1218 Saf-T-Wrap Film / Foil Station with Safety Blade and Label Dispenser,https://www.webstaurantstore.com/san-jamar-sw1218-saf-t-wrap-film-foil-station-with-safety-blade-and-label-dispenser/712SW1218.html,$65.99/Each,759376111499,disposable-food-packaging-supplies
164,4331824trbu,"Choice 18"" x 24"" 40# Premium White True Butcher Paper Sheets - 1000/Bundle",https://www.webstaurantstore.com/18-x-24-40-premium-true-white-butcher-paper-sheets-bundle/4331824TRBU.html,From $47.32/Bundle,,disposable-food-packaging-supplies
165,245cpb14wht print,"Choice 14"" x 14"" x 2"" White Corrugated Pizza Box - 50/Case",https://www.webstaurantstore.com/14-x-14-x-1-7-8-white-corrugated-pizza-box-case/245CPB14WHT%20PRINT.html,$19.99/Case,400011990077,disposable-food-packaging-supplies
166,999w65,"Choice 14"" x 16"" Insulated Foil Sandwich Wrap Sheets - 500/Pack",https://www.webstaurantstore.com/choice-14-x-16-insulated-foil-sandwich-wrap-sheets-pack/999W65.html,$28.49/Pack,,disposable-food-packaging-supplies
167,433w2bg,Duro 2 lb. White Paper Bag - 500/Bundle,https://www.webstaurantstore.com/duro-2-lb-white-paper-bag-bundle/433W2BG.html,From $9.96/Bundle,679594005212,disposable-food-packaging-supplies
168,150mffbagp,"Carnival King 4 1/2"" x 4 1/2"" Medium Printed French Fry Bag - 2000/Case",https://www.webstaurantstore.com/carnival-king-4-1-2-x-4-1-2-medium-printed-french-fry-bag-case/150MFFBAGP.html,From $16.05/Case,,disposable-food-packaging-supplies
169,181hpliner,Garde HPLINER Multi-Use Hamburger Patty Anti-Stick Paper - 12/Pack,https://www.webstaurantstore.com/garde-hpliner-square-plastic-hamburger-patty-liner-pack/181HPLINER.html,From $4.39/Pack,,disposable-food-packaging-supplies
170,1503003537wh,"Choice 15"" x 15"" Customizable White Basket Liner / Deli Wrap - 3000/Case",https://www.webstaurantstore.com/choice-15-x-15-customizable-white-basket-liner-deli-wrap-case/1503003537WH.html,$69.99/Case,,disposable-food-packaging-supplies
171,999ck1515bl,"Choice 15"" x 15"" Blue Check Deli Sandwich Wrap Paper - 1000/Pack",https://www.webstaurantstore.com/choice-15-x-15-blue-check-deli-sandwich-wrap-paper-pack/999CK1515BL.html,$30.99/Pack,10608254035174,disposable-food-packaging-supplies
172,1503527,"Carnival King 3"" x 1 3/4"" x 6 1/2"" Printed Paper Pickle Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-3-x-1-3-4-x-6-1-2-printed-paper-pickle-bag-case/1503527.html,From $13.08/Case,608254035276,disposable-food-packaging-supplies
173,245cpb20    print,"Choice 20"" x 20"" x 2"" Kraft Corrugated Pizza Box - 25/Case",https://www.webstaurantstore.com/20-x-20-x-1-3-4-kraft-corrugated-pizza-box-case/245CPB20%20%20%20%20PRINT.html,$18.99/Case,,disposable-food-packaging-supplies
174,999403,"Choice 12"" x 12"" Newspaper Print Deli Sandwich Wrap Paper - 100/Pack",https://www.webstaurantstore.com/choice-12-x-12-newspaper-print-deli-sandwich-wrap-paper-pack/999403.html,$5.99/Pack,,disposable-food-packaging-supplies
175,3805468,"Carnival King 3"" x 3/4"" x 7"" Printed Paper Corn Dog Wrapper - 1000/Case",https://www.webstaurantstore.com/carnival-king-3-x-3-4-x-7-printed-paper-corn-dog-wrapper-case/3805468.html,$13.49/Case,,disposable-food-packaging-supplies
176,130d310uf,"3 1/2"" x 10"" Unprinted Plastic Deli / Silverware Saddle Bag with Flip Top - 2000/Case",https://www.webstaurantstore.com/3-1-2-x-10-unprinted-plastic-deli-silverware-saddle-bag-with-flip-top-case/130D310UF.html,From $9.39/Case,,disposable-food-packaging-supplies
177,130dpkt6563,"Choice Deli Saddle Bag Stand with Plain 6 1/2"" x 6 1/4"" Deli Bags - Flip Top",https://www.webstaurantstore.com/choice-6-1-2-x-6-1-4-plain-deli-saddle-bag-with-flip-top-and-stand-kit/130DPKT6563.html,From $26.27/Each,654866011160,disposable-food-packaging-supplies
178,433b8510,"Duro Tempo 8"" x 4 1/2"" x 10 1/4"" Brown Shopping Bag with Handles - 250/Bundle",https://www.webstaurantstore.com/duro-tempo-8-x-4-1-2-x-10-1-4-brown-shopping-bag-with-handles-bundle/433B8510.html,From $50.77/Bundle,079594845977,disposable-food-packaging-supplies
179,150437      1m,"Carnival King 6"" x 1"" x 6 1/2"" Large Cheeseburger Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-6-x-1-x-6-1-2-large-cheeseburger-bag-case/150437%20%20%20%20%20%201M.html,From $40.28/Case,787074003266,disposable-food-packaging-supplies
180,150437      1m,"Carnival King 6"" x 1"" x 6 1/2"" Large Cheeseburger Bag - 1000/Case",https://www.webstaurantstore.com/carnival-king-6-x-1-x-6-1-2-large-cheeseburger-bag-case/150437%20%20%20%20%20%201M.html,From $40.28/Case,787074003266,disposable-food-packaging-supplies
